id,occurrence_date,pest_type,severity_level,institution,province,locality,adults_count,infection_percent,geom_wkt
14607,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Frias 2,0.0,,POINT(-64.3 -27.8)
14608,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Frias,0.0,,POINT(-65.1288391 -28.6377023)
14609,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Santiago del Estero,Isca Yacu 1,1.0,,POINT(-64.6117067 -27.0261757)
14610,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Isca Yacu 2,0.0,,POINT(-64.6117067 -27.0261757)
14611,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Las Delicias,0.0,,POINT(-64.0072692 -26.6777429)
14612,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Lavalle,0.0,,POINT(-64.3 -27.8)
14613,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Nueva Esperanza,0.0,,POINT(-64.3 -27.8)
14614,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Pampa Pozo,0.0,,POINT(-64.5158346 -26.49377)
14615,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Pozo de Bedert,0.0,,POINT(-64.3 -27.8)
14616,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Pozo Hondo,0.0,,POINT(-64.4908677 -27.1670114)
14617,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Santiago del Estero,San Pedro de Guasayán,3.0,,POINT(-65.1665606 -27.9546106)
14618,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Termas de Río Hondo,0.0,,POINT(-64.8640783 -27.4959255)
14619,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Santiago del Estero,Vinará,5.0,,POINT(-64.7961142 -27.3762449)
14620,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Catamarca,El Abra,1.0,,POINT(-65.4294044 -28.0819035)
14621,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Catamarca,Los Altos,0.0,,POINT(-65.4997332 -28.0468719)
14622,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Formosa,Las Lomitas,0.0,,POINT(-60.5931 -24.7081)
14623,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Formosa,El colorado,0.0,,POINT(-59.3720661 -26.3083815)
14624,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Chaco,Tres Isletas,4.0,,POINT(-60.4319 -26.34)
14625,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Chaco,Pampa del Infierno,0.0,,POINT(-61.1744 -26.5052)
14626,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Chaco,,0.0,,POINT(-60.8 -26.3)
14627,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Chaco,Las Piedritas,0.0,,POINT(-61.5657582 -26.8236989)
14628,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Chaco,Los Frentones,0.0,,POINT(-61.4131341 -26.4088995)
14629,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Chaco,Juan José Castelli,0.0,,POINT(-60.6195 -25.9427)
14630,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Chaco,El Timbo Pampa,0.0,,POINT(-60.8 -26.3)
14631,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Chaco,El Tocon Bermejo,0.0,,POINT(-60.8 -26.3)
14632,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Chaco,Las Breñas,0.0,,POINT(-61.0805 -27.0863)
14633,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Chaco,Santa Teresa Capdevilla,0.0,,POINT(-60.8 -26.3)
14634,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Chaco,Pampa Cejas,0.0,,POINT(-61.4515534 -26.9661386)
14635,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Chaco,3 Retoños,0.0,,POINT(-65.5751946 -24.8984732)
14636,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Chaco,Quitilipi,0.0,,POINT(-60.2150144 -26.870771)
14637,2024-11-27 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Chaco,Pampa de los Guanacos,,,POINT(-60.8 -26.3)
14638,2024-11-27 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Chaco,Pampa del Infierno,,,POINT(-61.1744 -26.5052)
14639,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Chaco,PampaToloza,0.0,,POINT(-60.8 -26.3)
14640,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Chaco,Kempe,0.0,,POINT(-61.2011966 -27.2124048)
14641,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Chaco,Gancedo,0.0,,POINT(-61.6764798 -27.4907695)
14642,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Chaco,Gral. Pinedo,0.0,,POINT(-61.2833 -27.3167)
14643,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,INTA,Chaco,Tres Isletas,2.0,,POINT(-60.4319 -26.34)
14644,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Chaco,Los frentones,0.0,,POINT(-61.4131341 -26.4088995)
14645,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Chaco,Pampa del Infierno,0.0,,POINT(-61.1744 -26.5052)
14646,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,INTA,Chaco,Pampa de los Guanacos,1.0,,POINT(-60.8 -26.3)
14647,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Chaco,Las Breñas,0.0,,POINT(-61.0805 -27.0863)
14648,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Chaco,Juan José Castelli,0.0,,POINT(-60.6195 -25.9427)
14649,2024-11-27 03:00:00+00:00,Dalbulus maidis,High,INTA,Chaco,Basail,24.0,,POINT(-59.2816402 -27.887641)
14650,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,AAPPCE,Santiago del Estero,Weisburd,2.0,,POINT(-62.6167 -27.2833)
14651,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santiago del Estero,Bandera,0.0,,POINT(-62.2688764 -28.8878546)
14652,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santiago del Estero,Bandera,0.0,,POINT(-62.2688764 -28.8878546)
14653,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santiago del Estero,Arbol Blanco,0.0,,POINT(-61.9629214 -26.8372055)
14654,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Santiago del Estero,Los Juries,1.0,,POINT(-62.1100222 -28.4633987)
14655,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santiago del Estero,Roversi,0.0,,POINT(-61.945006 -27.5911418)
14656,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santiago del Estero,Otumpas,0.0,,POINT(-64.3 -27.8)
14657,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santiago del Estero,Tacañitas,0.0,,POINT(-62.6050617 -28.6233155)
14658,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santiago del Estero,Sachayoj,0.0,,POINT(-61.8153369 -26.6749136)
14659,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santiago del Estero,Campo Gallo,0.0,,POINT(-62.8470969 -26.5838748)
14660,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,SotosCueva,0.0,,POINT(-3.6883479 43.0452656)
14661,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Rosello,0.0,,POINT(-59.149123 -37.3422766)
14662,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Tierras del Oeste,0.0,,POINT(68.7133281 -49.347033)
14663,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Lilo Viejo,0.0,,POINT(-62.9504737 -26.9368803)
14664,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Cuatro Bocas,0.0,,POINT(-61.8575993 -28.8642078)
14665,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Santiago del Estero,Rio Dulce,1.0,,POINT(-64.2640886 -27.7615606)
14666,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,La Rosita,0.0,,POINT(-64.2607721 -27.7377285)
14667,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Weisburd,0.0,,POINT(-62.6167 -27.2833)
14668,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Colonia Alpina,0.0,,POINT(-62.1059232 -30.0598238)
14669,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Isla Baja,0.0,,POINT(-62.3133464 -29.0178961)
14670,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Santiago del Estero,Tomás Young,2.0,,POINT(-62.183333 -28.6)
14671,2024-11-27 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santiago del Estero,Campo Gallo,,,POINT(-62.8470969 -26.5838748)
14672,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Pozo del Toba,0.0,,POINT(-61.997122 -27.9510875)
14673,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Desvío La Paloma,0.0,,POINT(-61.8532774 -27.564955)
14674,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Puna,0.0,,POINT(-62.5224391 -27.7980544)
14675,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Otumpa,0.0,,POINT(-62.2249069 -27.3282875)
14676,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Campo del Cielo,0.0,,POINT(-61.8047772 -27.8703526)
14677,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,El colorado,0.0,,POINT(-62.1771313 -27.9146149)
14678,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santiago del Estero,Campo de Cielo,0.0,,POINT(-64.3 -27.8)
14679,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santiago del Estero,Otumpa,0.0,,POINT(-62.2249069 -27.3282875)
14680,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santiago del Estero,Los Juries,0.0,,POINT(-62.1100222 -28.4633987)
14681,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santiago del Estero,Sachayoj,0.0,,POINT(-61.8153369 -26.6749136)
14682,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santiago del Estero,Quimilí,0.0,,POINT(-62.4174351 -27.6446881)
14683,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,La Pelada,0.0,,POINT(-60.9683813 -30.8663481)
14684,2024-11-27 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santa Fe,Juamarita,,,POINT(-60.8 -30.9)
14685,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Ambrosetti,0.0,,POINT(-61.5743553 -30.0148049)
14686,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Arroyo Ceibal,0.0,,POINT(-59.7167 -29.0167)
14687,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Hersilia,0.0,,POINT(-61.8391618 -30.0039552)
14688,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,La Penca y Caraguatá,0.0,,POINT(-60.5206908 -30.3458382)
14689,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Ramayón,0.0,,POINT(-60.5035744 -30.6725959)
14690,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Alejandra,0.0,,POINT(-59.82723 -29.9091987)
14691,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Margarita,0.0,,POINT(-60.2532273 -29.6875707)
14692,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Vera y Pintado,0.0,,POINT(-60.3368778 -30.1432165)
14693,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Emilia,0.0,,POINT(-60.745031 -31.0589655)
14694,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,La María,0.0,,POINT(-60.734132 -33.1656751)
14695,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,La Osca,0.0,,POINT(-0.3307652 42.772296)
14696,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Llambí Campbell,0.0,,POINT(-60.747687 -31.1842135)
14697,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Malabrigo,0.0,,POINT(-59.9700883 -29.3489728)
14698,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Soledad,0.0,,POINT(-60.9144282 -30.6196133)
14699,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Villa Saralegui,0.0,,POINT(-60.7469556 -30.5394759)
14700,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santa Fe,Reconquista,0.0,,POINT(-59.6437728 -29.1443478)
14701,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santa Fe,Calchaquí,0.0,,POINT(-60.2832099 -29.8878656)
14702,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santa Fe,Logroño,0.0,,POINT(-61.6961816 -29.5038105)
14703,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santa Fe,Logroño,0.0,,POINT(-61.6961816 -29.5038105)
14704,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santa Fe,Villa Minetti,0.0,,POINT(-61.6266091 -28.6227503)
14705,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,INTA,Santa Fe,La sarita,3.0,,POINT(-59.8504271 -28.973039)
14706,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santa Fe,San Justo,0.0,,POINT(-60.9254825 -32.0001305)
14707,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Villa Minetti,0.0,,POINT(-61.6266091 -28.6227503)
14708,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santa Fe,El Arazá,0.0,,POINT(-60.8 -30.9)
14709,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Corrientes,Mercedes,3.0,,POINT(-58.0799951 -29.1835645)
14710,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Corrientes,Corrientes,0.0,,POINT(-58.7662564 -27.5246618)
14711,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Corrientes,Bella Vista,2.0,,POINT(-59.0452284 -28.5073653)
14712,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,INTA,Corrientes,Ituzaingo,17.0,,POINT(-56.6893413 -27.5896182)
14713,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,INTA,Corrientes,sauce,1.0,,POINT(-58.7872808 -30.085376)
14714,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,INTA,Corrientes,Estancia el Rocio Copra,6.0,,POINT(-57.8 -28.5)
14715,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,INTA,Corrientes,Mercedes,5.0,,POINT(-58.0799951 -29.1835645)
14716,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,INTA,Corrientes,Virasoro,5.0,,POINT(-58.6585875 -27.456452)
14717,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Corrientes,Goya,0.0,,POINT(-59.2649825 -29.1444046)
14718,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Entre Ríos,Don Cristobal,0.0,,POINT(-59.9951248 -32.0713166)
14719,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Entre Ríos,Isletas,0.0,,POINT(-60.2894315 -32.1977701)
14720,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Entre Ríos,La paz,0.0,,POINT(-59.6439325 -30.7422896)
14721,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Entre Ríos,Hinojal,0.0,,POINT(-60.1215972 -32.3429428)
14722,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Entre Ríos,Colonia Celina,0.0,,POINT(-60.2736401 -31.6127841)
14723,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Entre Ríos,Viale,0.0,,POINT(-60.0129648 -31.8720895)
14724,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Entre Ríos,Sauce Pinto,0.0,,POINT(-60.373615 -31.8423583)
14725,2024-11-27 03:00:00+00:00,Dalbulus maidis,Unknown,AAPRESID,Entre Ríos,Gualeguay,,,POINT(-59.3106789 -33.1504259)
14726,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Entre Ríos,Paso de las Piedras,0.0,,POINT(-60.0932579 -31.701249)
14727,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Entre Ríos,Villa Hernandarias,0.0,,POINT(-60.49784 -31.772746)
14728,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Entre Ríos,Don Cristóbal,1.0,,POINT(-59.8 -32.1)
14729,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Entre Ríos,Las Garzas,0.0,,POINT(-59.7433538 -31.4253413)
14730,2024-11-27 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Entre Ríos,Santa Elena,,,POINT(-59.7844127 -30.9478684)
14731,2024-11-27 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Entre Ríos,Montoya,,,POINT(-59.8 -32.1)
14732,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Entre Ríos,La Paz,0.0,,POINT(-59.6439325 -30.7422896)
14733,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Entre Ríos,Molino Doll,0.0,,POINT(-60.4218419 -32.3069907)
14734,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Entre Ríos,Feliciano,0.0,,POINT(-60.5230575 -31.7456578)
14735,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Entre Ríos,Villa Lila,0.0,,POINT(-58.766667 -33.116667)
14736,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Entre Ríos,Gualeguay,0.0,,POINT(-59.3106789 -33.1504259)
14737,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Entre Ríos,Victoria,0.0,,POINT(-60.1576895 -32.6217981)
14738,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Entre Ríos,Arroyo Barú,0.0,,POINT(-58.4463106 -31.8661139)
14739,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Entre Ríos,San Fernando,0.0,,POINT(-59.8313079 -32.6226066)
14740,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Entre Ríos,La Paz,0.0,,POINT(-59.6439325 -30.7422896)
14741,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Entre Ríos,Nogoya,0.0,,POINT(-59.787777 -32.3985574)
14742,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Entre Ríos,Gualeguaychú,0.0,,POINT(-58.5109859 -33.0078908)
14743,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,INTA,Entre Ríos,Concepción del Uruguay,2.0,,POINT(-58.2320232 -32.4851849)
14744,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Entre Ríos,Diamante,0.0,,POINT(-60.6426494 -32.0670391)
14745,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Entre Ríos,Gualeguay,0.0,,POINT(-59.3106789 -33.1504259)
14746,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Entre Ríos,Paraná,0.0,,POINT(-59.8 -32.1)
14747,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,San Luis,La Toma,0.0,,POINT(-65.6214721 -33.0534553)
14748,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Córdoba,Corralito,0.0,,POINT(-64.192075 -32.0236774)
14749,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Córdoba,Freyre,0.0,,POINT(-62.0963059 -31.1645209)
14750,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Córdoba,Morteros,0.0,,POINT(-62.0067058 -30.7107038)
14751,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Córdoba,Rayo Cortado,0.0,,POINT(-63.8251324 -30.0762926)
14752,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Córdoba,Jesus María,0.0,,POINT(-64.0957082 -30.9764132)
14753,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Córdoba,El Fortín,0.0,,POINT(-62.3003476 -31.9697703)
14754,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Córdoba,Río Ceballos,0.0,,POINT(-64.3160951 -31.1709088)
14755,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Villa María,0.0,,POINT(-63.2435809 -32.4106245)
14756,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Cañada de Luque,0.0,,POINT(-63.7240686 -30.7352678)
14757,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Capilla de Sitón,0.0,,POINT(-63.6521477 -30.5720747)
14758,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Carrilobo,0.0,,POINT(-63.1157318 -31.8715895)
14759,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Devoto,0.0,,POINT(-62.3060014 -31.4015972)
14760,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Eufrasio Loza,0.0,,POINT(-63.5896591 -29.9257056)
14761,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Laguna Larga,0.0,,POINT(-63.800346 -31.7757039)
14762,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Las Bajadas,0.0,,POINT(-64.3307876 -32.0971007)
14763,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Córdoba,Monte del Rosario,1.0,,POINT(-63.6019485 -30.9822469)
14764,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Montecristo,0.0,,POINT(-64.1396496 -31.3886599)
14765,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Obispo trejo,0.0,,POINT(-63.4101362 -30.7810682)
14766,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Río Segundo- T1,0.0,,POINT(-63.9116179 -31.6501467)
14767,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,San Francisco,0.0,,POINT(-62.0840299 -31.4249815)
14768,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Santa Catalina,0.0,,POINT(-64.437917 -33.2053017)
14769,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Tancacha,0.0,,POINT(-63.9798348 -32.2374827)
14770,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Villa de Maria,0.0,,POINT(-63.7226242 -29.9065473)
14771,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Arroyito,0.0,,POINT(-63.0509405 -31.4192409)
14772,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Córdoba,Villa Sta. Rosa,0.0,,POINT(-63.3993819 -31.1534891)
14773,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Córdoba,Hernando,1.0,,POINT(-63.7343423 -32.4279251)
14774,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Córdoba,Piquillín,0.0,,POINT(-63.7586562 -31.300212)
14775,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Córdoba,Las Chilcas,0.0,,POINT(-64.3263432 -30.0673866)
14776,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Córdoba,Sebastián el Cano,1.0,,POINT(-60.5949457 -33.9206307)
14777,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Córdoba,El Tío,0.0,,POINT(-62.828133 -31.3854384)
14778,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Córdoba,Colonia Tirolesa,1.0,,POINT(-64.0666039 -31.2372536)
14779,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Córdoba,Las Astillas,0.0,,POINT(-63.8807881 -30.9064179)
14780,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Córdoba,Mi Granja,0.0,,POINT(-64.0002537 -31.3504301)
14781,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Córdoba,Sacanta,0.0,,POINT(-63.0479142 -31.6634501)
14782,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Córdoba,Sinsacate,0.0,,POINT(-64.0939374 -30.942822)
14783,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Córdoba,Tala Norte,0.0,,POINT(-63.6001301 -31.1166205)
14784,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Córdoba,Manfredi,0.0,,POINT(-63.747563 -31.8457855)
14785,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Córdoba,Marull,0.0,,POINT(-62.8253519 -30.9939263)
14786,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Ceres,0.0,,POINT(-61.9451954 -29.8819399)
14787,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Gálvez,0.0,,POINT(-61.2196794 -32.0253403)
14788,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Humboldt,0.0,,POINT(-61.0820117 -31.4008645)
